,IC1931,IC1932,ACM1B,AC740NEW,UC7650,CA2050CYB,IC1003BK,CVL1084,ACM62B,CA2016WB,CA3602,AC208K12,CA1001WBML,AC967,AC968,IC1003BR,CA3810,CA2002,AC6008,CA2011WB,IS4000,CA2014WB,IC1940,AC960,AC104,AC204,PS2350,IMC7RD,IMC7BK,AC201,ACM7000,AC63B,ACM7002,AC401,ACM7003,CAMP44,AC400MV,AC404,ACM51B,ACM940,AC8002,AC851B,AC8003,CA3610,CA3908,AC100B,ACM90B,CA3614,CA2988,AC8000,CA3001RB,PS2500,IC1930,CA3550RB,AC840,ACM7000K12,CVL1064RB,CA2012RB,CA3488,CA3050,CA3350,AC202B,ACM70B,ACM60B,CA2022,CA3090,PS2370,MRMS3203,AC200B,CA2027,MRMS3204,CA2026,CA3001WB,AC850,CA2014RB,MRMS3201,MRMS3307,MRMS3306,ACM500RB,CA1001WB,MRMS3305,MRMS3448,CVL1065B,CA2880,CA3092BT,MRMS3304,UC7450,IC900,MRMS3206,HE200RB,MRMS3209,ACM6004
8/9/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2015,0,0,185.88,0,0,0,0,151.25,1520,525.45,155.07,0,0,0,0,0,686,0,0,53.08,0,107.25,0,88.5,944.3,16.1,0,0,0,14.32,207.7,0,578.5,63.6,0,0,0,0,29.88,0,0,0,0,0,70,0,5.25,0,55.64,0,0,0,0,1752,856.8,0,135.55,187,0,0,0,1587.5,220,0,0,71.11,0,0,148.5,0,0,59.54,124.8,44,459,0,0,0,471.25,0,0,0,9.51,765.05,0,0,0,0,0,0,0,0
8/11/2015,0,0,94.65,0,0,0,0,2200,1900,1877.54,216,0,0,0,0,0,0,0,0,40.2,0,693.55,0,708,0,6650.6,0,0,0,107.4,13.4,0,0,551.2,0,0,72,115,61,0,0,0,0,0,0,0,808.5,0,111.28,0,73.01,0,0,120.72,17.85,0,4.65,0,0,0,0,0,2860,0,0,221.61,0,0,0,0,0,144,140.4,110,0,0,0,0,94.8,9.6,0,0,6.34,13.91,0,0,0,0,0,15.6,0,0
8/12/2015,0,0,0,0,0,0,0,0,0,644.12,2412,0,0,0,0,0,98,0,0,26.8,0,42.9,0,0,0,805,0,0,0,35.8,254.6,0,8.9,212,0,0,7.2,11.5,50.88,31,2466.75,0,0,0,0,0,0,0,0,0,169.5,20,0,0,53.55,0,123.76,127.5,0,0,0,38.1,299,0,0,86,0,0,0,0,0,144,249.6,440,28.11,0,0,0,253.75,0,0,0,0,146.59,0,0,0,0,0,40.8,0,0
8/13/2015,0,0,7.44,0,0,0,0,68.75,76,1531.68,324,0,0,0,0,0,49,-7.3,0,-6.7,0,572,0,283.2,66.5,72.45,0,0,0,0,341.7,0,623,106,0,0,230.4,0,0,155,0,0,0,0,0,3.65,0,0,333.84,0,0,0,0,230.22,17.85,0,29.33,1232.5,0,0,0,2381.25,248.6,0,0,344,0,0,148.5,0,0,684,3900,1672,42.5,0,0,0,0,0,0,0,206.05,13.91,0,0,0,0,0,723.6,0,0
8/14/2015,0,0,0,0,0,0,0,68.75,0,120.39,130.14,0,0,0,0,0,147,0,0,0,0,64.35,0,0,0,8.05,0,0,0,6444,67,0,1602,424,0,0,0,5853.5,3,20.27,0,19,232.2,0,0,0,10.5,0,139.1,0,0,0,0,36.5,922.62,0,32.55,8.5,4050,0,0,16.6,26.4,0,0,2292.22,0,0,1237.5,0,0,2700,72,8800,413.22,0,0,0,0,1440,0,0,3.17,27.82,0,0,0,0,0,0,0,0
8/15/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/16/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/17/2015,0,0,22.5,0,22,0,0,618.75,7.6,1508.12,227.07,0,0,0,0,0,49,0,0,6.7,0,21.45,0,1115.1,6.65,66.88,0,0,0,14.32,167.5,0,0,169.6,0,0,7.2,299,7.96,0,379.5,266,0,0,70,0,262.5,0,4910.23,11,0,0,0,219,17.85,0,43.28,68,0,0,0,0,57.88,0,0,107.5,0,0,0,0,0,95.54,46.8,44,238,0,0,0,0,19.2,0,0,0,13.91,0,0,0,0,0,452.4,0,0
8/18/2015,0,0,2.25,0,0,0,0,55,7.6,305.1,1800,0,0,0,0,0,98,0,0,0,0,71.5,0,17.7,166.25,4978.07,0,0,0,7.16,87.1,0,453.9,646.6,0,0,7.2,0,130.5,15.5,0,57,0,0,0,0,0,0,41.73,0,44.32,0,0,146,0,0,46.14,0,0,0,0,1595.8,1144,0,0,21.5,0,0,39.6,0,0,155.08,0,5791.08,174.55,0,0,0,362.5,0,0,0,171.18,27.82,0,0,72,0,0,397.8,0,0
8/19/2015,0,0,0,0,0,0,0,233.75,76,45.2,540,0,0,0,0,0,49,0,0,683.4,0,28.6,0,1610.7,0,1046.5,0,0,0,7757.24,28.86,0,0,0,0,13.72,0,115,13.38,0,0,190,0,0,140,0,0,0,13.91,11,61.27,0,0,146,17.85,0,199.95,42.5,0,0,0,0,8.8,0,0,387,0,0,4.95,0,0,149.54,2043.6,2970,732.66,0,0,0,725,0,0,0,19.02,22.47,0,0,54,0,0,7.8,0,0
8/20/2015,0,0,2.25,0,0,0,0,137.5,0,152.55,108,0,0,0,0,0,49,0,0,127.3,0,50.05,30,0,73.15,16.1,0,0,0,35.8,361.8,0,356,21.2,0,13.72,187.2,0,4.5,0,0,0,0,0,70,0,2162.16,0,0,495.74,16.95,40,0,73,344.64,0,65.1,8.5,0,0,0,2641.6,2200,0,0,43,0,0,99,0,0,0,15.6,220,192.22,0,0,0,0,22.15,0,0,82.42,64.2,0,0,0,0,0,85.8,0,0
8/21/2015,0,0,2.94,0,0,0,0,123.75,304,26.94,144,0,0,0,0,0,196,0,0,0,0,35.75,0,1840.8,199.5,16.1,0,0,0,1675.44,375.2,0,17.8,21.2,0,0,7.2,0,7.5,0,0,19,0,0,280,0,26.25,0,0,0,50.85,0,0,1799.72,17.85,0,4.65,136,0,0,0,1905,2300.8,0,0,150.5,0,0,79.2,0,0,174.46,15.6,0,199.98,0,0,0,1029.5,0,0,0,95.1,0,0,0,0,0,0,0,0,0
8/22/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/23/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/24/2015,0,0,33.75,0,0,0,0,110,1.9,287.74,299.07,0,0,0,0,0,49,0,0,236.56,0,50.05,0,88.5,0,185.15,0,0,0,5327.04,321.6,0,147.2,571.58,0,0,0,15.04,19.6,310,0,114,0,0,210,0,0,0,13.91,242,254.25,0,0,401.5,928.2,0,85.13,348.5,0,0,0,8842.6,514.8,0,0,21.5,0,0,49.5,0,0,54,46.8,220,323,0,0,0,1450,0,0,0,278.96,0,0,0,0,0,0,7.8,0,0
8/25/2015,0,0,0,0,0,0,0,110,213.96,468.95,2484,0,0,0,0,0,0,0,0,93.8,0,300.3,0,0,0,2406.95,0,0,0,107.4,17.52,0,17.8,0,0,0,7.2,0,1.96,0,0,0,19.35,0,70,0,10.5,0,0,0,474.6,0,150,255.5,232.05,0,9.3,34,0,0,0,0,550,3.26,0,129,0,0,94.05,0,0,0,140.4,44,651.22,0,0,0,7.25,0,0,0,0,92.02,0,0,0,0,0,415.8,0,0
8/26/2015,0,0,0,0,44,0,0,41.25,0,69.54,108,0,0,0,0,0,294,0,0,0,0,21.45,0,0,0,0,0,0,0,2634.88,254.6,0,89,30.98,0,0,792,1337.54,0,46.5,0,494,96.75,0,-70,0,144.06,0,13.91,0,33.9,0,0,839.5,549.21,0,156.31,0,0,0,0,0,1789.44,0,0,322.5,0,0,49.5,0,0,18,0,4444,2155.48,0,0,0,0,0,0,0,12.68,820.69,0,0,18,0,0,-7.8,0,0
8/27/2015,0,0,-2.97,0,0,0,0,357.5,666.9,998.02,252,0,0,0,0,0,98,0,0,100.5,0,600.6,0,0,0,458.85,0,0,0,0,167.5,0,1370.6,0,0,0,0,15.18,0,0,0,95,0,0,70,0,0,0,97.37,0,33.9,0,0,668.68,3927,0,43.34,518.5,0,0,0,0,7590,0,0,21.5,0,0,331.65,0,0,144,156,132,85,0,0,0,725,0,100,0,63.4,918.56,0,0,23.76,0,0,148.2,0,0
8/28/2015,0,0,0,0,0,0,0,481.25,322.3,11335.71,252,0,0,0,0,0,0,-7.3,0,60.02,0,171.6,30,0,1596,1328.25,0,0,0,859.2,683.4,0,26.7,106,0,0,144,0,0,0,0,0,0,0,140,0,525,0,83.46,0,0,0,0,84.68,0,0,9.3,255,0,0,0,1278.38,112.9,0,0,43,0,0,0,0,0,18,15.6,0,102,0,0,0,1160,126.7,0,0,101.44,0,0,0,0,0,0,436.8,0,0
8/29/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/30/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/2015,0,0,4.5,0,0,0,0,770,66.5,988.75,1039.68,0,0,0,0,0,245,0,0,15.54,0,114.4,0,53.1,0,2157.4,0,0,0,3408.16,355.1,0,385.55,901,0,0,144,0,3.96,0,0,209,0,0,700,40.15,5.25,0,236.47,55,203.4,0,0,839.5,124.95,0,88.17,102,0,0,0,0,0,0,0,164.26,0,0,19.8,0,0,270,46.8,154,739.5,0,0,0,1822.07,1152,0,0,31.7,292.11,0,0,0,0,0,18.1,0,0
9/1/2015,0,0,0,0,0,0,0,13.75,0,109.16,576,0,0,0,0,0,0,0,0,178.48,0,171.6,0,0,0,4830,0,0,0,0,88.4,0,178,0,0,0,0,248.4,11.88,930,0,19,38.7,0,280,0,351.75,0,55.64,0,16.95,0,0,0,410.55,0,18.6,34,0,0,0,0,897.4,0,0,164.26,0,0,99,0,0,0,31.2,51.04,102,0,0,0,7.25,25.34,0,0,38.04,166.92,0,0,0,0,0,257.4,0,0
9/2/2015,0,0,2.25,0,0,0,0,55,475,124.3,576,0,0,0,0,0,98,0,0,308.2,0,71.5,0,1239,66.5,0,0,0,0,4607.08,6.7,0,0,0,0,0,0,38.18,0,0,0,0,96.75,0,280,14.6,26.25,0,0,0,0,0,0,109.5,277.01,0,23.25,68,0,0,0,12.7,440,0,0,178.88,0,0,0,0,0,113.76,249.6,29.04,127.5,0,0,0,29,0,0,0,72.91,55.64,0,0,0,0,0,218.4,0,0
9/3/2015,0,0,33.75,0,0,0,0,1251.25,57,162.31,180,0,0,0,0,0,0,0,0,134,100,629.2,0,7451.7,0,530.06,0,1100,0,250.6,343.84,0,0,233.2,0,0,0,0,19.8,0,12.65,0,19.35,0,140,3.65,97.02,0,41.73,0,151.17,0,0,340.18,660.45,0,433.94,255,0,0,0,2540,46.4,0,0,350.88,0,0,247.5,0,0,77.76,124.8,1312.08,359.04,0,0,0,1595,0,0,0,0,46.18,0,0,0,0,0,15.6,0,0
9/4/2015,0,0,2.25,0,0,0,0,41.25,1520,2052.1,72,0,0,0,0,0,0,0,0,6.7,0,800.8,0,177,0,805,0,0,0,608.6,22.24,0,890,21.2,0,0,0,620.54,0,0,0,228,38.7,0,0,113.15,325.71,0,13.91,0,33.9,0,0,182.5,159.21,0,29.39,0,0,0,0,1397,17.4,0,0,0,0,0,643.5,0,0,0,31.2,1671.12,0,0,0,0,1812.5,0,0,0,935.15,292.11,0,0,0,0,0,41.2,0,0
9/5/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/6/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/7/2015,0,0,0,0,0,0,0,0,0,-5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,11.5,1.98,0,0,0,0,0,70,0,10.5,0,0,0,0,0,0,36.5,35.7,0,37.2,17,0,0,0,19.05,0,0,0,86,0,0,4.95,0,0,0,31.2,0,0,0,0,0,7.25,0,0,0,0,0,0,0,0,0,0,15.6,0,0
9/8/2015,0,0,31.41,0,0,0,0,0,0,97.86,36,0,0,0,0,0,0,0,4400,0,0,14.3,0,0,0,2415,0,0,0,1566.15,241.1,0,23.5,106,0,0,0,935.18,0,0,0,19,19.35,0,0,0,68.25,0,13.91,693,50.85,0,0,73,1285.2,0,58.78,0,0,0,0,21.08,217.5,0,0,21.5,0,0,59.4,0,0,54,78,0,714,0,0,0,369.75,0,0,0,4793.04,41.73,0,0,0,0,0,688,0,0
9/9/2015,0,0,59.22,0,0,0,0,0,2280,1983.15,4032,0,0,0,0,0,49,0,0,67,0,57.2,0,2867.4,6.65,4105.5,0,0,0,2020.01,676.7,0,2225,328.6,0,0,0,0,1.98,31,0,0,0,0,0,0,477.75,0,0,431.2,169.5,0,30,766.5,53.55,0,134.85,1377,0,0,0,3175,0,0,0,508.26,0,0,14.85,0,0,72,6458.4,110,450.5,0,0,0,362.5,0,0,0,76.08,41.73,0,0,0,0,0,132.6,0,0
9/10/2015,0,0,6.75,0,0,0,0,0,0,-550.3,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,44,0,26.8,0,0,88.19,0,0,324,540.5,0,0,0,19,232.2,0,70,4573.45,26.25,0,27.82,550,16.95,0,0,194.18,0,0,23.25,0,0,0,0,63.5,550,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,1450,0,0,0,0,60.09,0,0,0,0,0,218.4,0,0
9/11/2015,0,0,9,0,0,0,0,0,310.1,1308.11,155.52,0,0,0,0,0,245,0,0,0,0,92.95,0,708,0,42.83,0,0,0,472.5,6.7,0,0,0,0,18.11,734.4,46,5.94,0,0,190,19.35,0,140,0,6.93,0,13.91,0,33.9,0,0,0,2088.45,0,9.3,212.5,0,0,0,175.98,1111.6,0,0,49.88,0,0,247.5,0,0,113.76,0,22,1718.7,0,0,0,0,9.6,0,0,0,166.92,0,0,0,0,0,780,0,0
9/12/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/13/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/14/2015,0,0,5.94,0,0,0,0,-13.75,12.55,131.32,72,0,0,0,0,0,686,0,0,70.72,0,64.35,0,0,39.9,826.05,0,0,0,101.95,33.5,0,17.8,13.99,0,72.44,273.6,151.8,3.96,0,12.65,0,0,0,0,0,344.61,26000,27.82,0,124.07,0,0,219,424.08,0,69.75,8.5,0,0,0,0,695.2,158.4,0,537.5,0,0,0,0,0,95.76,51.79,0,187,0,0,0,2051.75,0,0,0,41.21,208.09,0,0,0,0,0,234,0,0
9/15/2015,0,0,25.47,0,0,0,0,0,988,990.56,335.52,0,0,0,0,0,49,0,8.8,26.8,150,114.4,0,708,0,48.3,0,0,0,458.24,0,0,740.5,0,0,0,360,0,0,0,0,0,0,0,140,0,378,0,55.64,550,174.92,0,0,1350.5,0,0,13.95,170,0,0,0,635,1322.9,0,0,365.5,0,0,0,0,0,23.76,0,88,68,0,0,0,1957.5,0,0,0,263.11,292.11,0,0,0,0,0,174.1,0,0
9/16/2015,0,0,0,0,0,0,0,-13.75,88.55,359.57,648,0,0,0,0,0,0,0,0,8.84,0,0,30,1504.5,0,0,159.8,0,0,4611.04,6.7,0,204.7,21.2,0,0,-43.2,1150,3.96,0,-12.65,0,0,0,0,0,-131.25,0,0,0,847.5,0,270,205.86,374.85,0,60.45,0,0,0,0,641.35,2090,0,0,0,54.95,0,4.95,0,0,54,0,0,0,0,0,0,543.75,76.8,0,0,0,0,0,0,0,0,0,7.8,0,0
9/17/2015,0,0,2.97,0,0,0,0,-13.75,19,50.85,665.28,0,0,0,0,0,0,0,0,0,0,0,0,619.5,0,0,0,0,0,1374.72,0,0,0,557.98,0,0,72,26.68,3.96,0,6325,855,19.35,0,0,0,5.25,0,0,0,135.6,0,0,109.5,0,0,120.9,0,0,0,0,63.5,0,62.5,0,99.76,0,0,103.95,0,0,54,0,0,845.24,0,0,0,362.5,9.6,0,0,107.78,0,0,0,0,0,0,30.9,0,0
9/18/2015,0,0,-2.25,0,0,0,0,206.25,0,127.92,144,0,0,0,0,0,49,0,0,60.3,0,400.4,0,1522.2,0,1336.3,0,0,0,229.12,4.56,0,11.75,0,0,0,0,0,142.5,0,506,0,0,0,350,65.7,138.6,0,0,550,220.35,0,0,876,999.6,0,131.69,85,0,0,0,2228.85,946.9,0,0,516,0,0,188.1,0,0,954,15.6,176,1054,0,0,0,734.57,63.35,0,0,6.34,0,0,0,0,0,0,20.6,0,0
9/19/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/20/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/21/2015,0,0,5.94,0,0,0,0,467.5,571.9,1173.17,432,0,0,0,0,0,98,0,0,87.1,0,328.9,0,0,0,805,39.95,0,22,7.16,355.1,0,204.7,530,0,0,72,11.5,16855.2,0,0,1102,0,0,420,40.15,55.44,0,27.82,319,33.9,0,0,73,53.55,0,629.24,399.5,0,0,0,2546.35,2.9,0,0,107.5,0,0,430.65,0,0,1895.76,15.6,22,68,0,0,0,0,0,0,0,79.25,13.91,0,0,54,0,0,1021.8,0,0
9/22/2015,0,0,20.16,0,0,0,0,27.5,37.65,50.85,239.04,0,0,0,0,0,49,0,0,67,0,114.4,0,88.5,8.78,8.05,0,0,0,267.21,0,0,0,0,0,0,0,11.5,89.28,0,253,0,77.4,0,140,0,5.25,0,0,0,0,20,0,0,23.56,0,153.45,0,0,0,0,0,0,0,0,43,0,0,0,0,0,23.76,1372.8,22,11.22,0,0,0,0,288,0,0,9.51,18.36,0,0,18,0,0,390,0,0
9/23/2015,0,0,22.5,0,0,0,0,68.75,4750,1797.85,1116,0,0,0,0,0,49,0,0,60.02,0,221.65,0,0,0,4773.85,199.75,0,22,47.25,335,0,117.5,328.6,0,0,79.2,11.5,21.78,0,0,152,0,0,70,0,69.3,0,0,-11,84.75,0,0,109.5,0,0,156.66,0,0,0,0,0,0,0,0,150.5,0,0,148.5,0,0,36,0,220,493,0,0,0,1190.45,0,0,0,174.35,449.57,0,0,0,0,0,210.6,0,0
9/24/2015,0,0,54,0,0,0,0,907.5,520.6,293.8,972,0,0,0,0,0,0,0,0,33.22,0,564.85,0,177,66.5,3508.85,0,0,0,1101.19,187.6,0,1068,0,0,0,0,11.5,918,0,1960.75,190,0,0,140,0,153.72,0,695.5,0,135.6,0,0,146,731.85,0,113.09,688.5,0,0,0,302.25,0,0,0,49.88,54.95,0,148.5,0,0,293.76,0,2258.08,30.94,0,0,0,1447.97,0,0,0,0,55.64,0,0,0,20.57,0,101.4,0,0
9/25/2015,0,0,0,0,0,0,0,0,0,627.15,695.97,0,0,0,0,0,196,0,0,6.7,0,64.35,0,708,0,2777.25,0,0,0,7.16,53.6,0,106.8,21.2,0,0,0,30.64,0,0,0,0,0,0,1610,0,5.25,0,55.64,0,135.6,0,0,36.5,17.85,0,4.65,0,0,0,0,25.4,0,0,0,473,0,0,0,0,0,0,15.6,22,1464.42,0,0,0,297.25,0,0,0,0,0,0,0,72,0,0,156,0,0
9/26/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/27/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/28/2015,0,0,4.5,0,0,0,0,1581.25,0,1436.91,-144,0,0,0,0,0,294,0,0,0,0,393.25,0,177,0,8.05,0,0,0,529.8,6.7,0,11.86,14.12,0,0,7.2,582.32,0,682,0,95,19.35,0,210,0,1783.25,0,0,0,16.95,0,0,73,17.85,0,18.6,102,0,0,0,660.4,660,0,0,136.15,0,0,9.9,0,0,383.99,15.6,124.64,2669,0,0,0,1160,201.6,0,0,446.97,27.82,0,0,0,0,0,54.6,0,0
9/29/2015,0,0,66,0,0,0,0,2255,32.3,578.18,0,0,0,0,0,0,49,0,0,263.51,0,264.55,0,0,0,2415,0,0,0,1923.52,26.79,0,89,0,0,0,144,2116,39.5,0,12.65,0,19.35,0,140,0,525,0,27.82,0,135.6,0,0,36.5,17.85,0,137.95,170,0,0,0,3168.65,1146.4,0,0,121.8,0,0,306.9,0,0,0,15.6,586.4,25.5,25,0,0,1972,0,0,0,313.83,13.91,0,0,0,0,0,0,0,0
9/30/2015,0,0,0,0,0,0,0,715,5.7,540.51,0,0,0,0,0,0,0,0,0,140.7,0,643.5,0,1593,8.86,1489.25,119.85,0,0,486.88,0,0,445,384.8,0,0,1425.6,805,61.5,0,0,0,0,0,210,0,73.5,0,0,29.32,158.19,0,0,36.5,59.49,0,322.4,1113.5,0,0,0,5556.25,3740,0,0,64.5,0,0,49.5,0,0,108,83.16,88,136,0,0,0,0,0,0,0,0,13.91,0,0,0,0,0,468,0,0
10/1/2015,0,0,0,0,0,0,0,68.75,0,310.75,143.91,0,0,0,0,0,49,0,0,60.29,0,57.2,0,0,66.5,0,0,0,0,880.68,13.4,0,551.8,42.4,0,18.28,0,402.5,11.5,0,0,0,38.7,0,70,0,105,0,41.73,0,0,0,0,109.5,202.29,0,43.4,0,0,0,0,717.55,0,0,0,236.5,0,0,0,0,0,54,3120,29.32,51,0,0,0,725,0,0,0,0,55.64,0,0,0,0,0,249.6,0,0
10/2/2015,0,0,24.75,0,0,0,0,0,754.3,188.33,72,0,0,0,0,30,49,0,0,361.8,0,178.75,0,531,0,4025,39.95,0,0,744.64,198.7,0,0,0,0,0,0,0,58.5,186,0,19,154.8,0,0,36.5,742,0,737.23,0,0,0,0,328.5,589.05,0,10.85,17,0,0,0,0,642.4,0,0,21.5,0,0,0,0,0,90,0,660,1107.58,0,0,0,1210.75,0,0,0,0,41.73,0,0,108,0,0,405.6,0,0
10/3/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/4/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/5/2015,0,0,20.25,0,0,0,0,660,1392.04,685.53,0,0,0,0,0,0,490,0,0,134,0,293.15,30,35.4,39.9,107.3,0,0,0,35.8,6.7,0,71.2,31.8,0,0,180,575,23,0,0,114,96.75,0,630,3.65,614.25,0,13.91,0,33.9,0,0,730,357,0,18.6,59.5,0,0,0,0,2505.76,1.25,0,143.3,0,0,0,0,0,293.99,46.8,161.32,102,0,0,0,1297.73,0,0,0,0,27.82,0,0,0,0,0,309.14,0,0
10/6/2015,0,0,11.25,0,0,0,0,-220,957.6,625.26,47.97,0,0,0,0,0,196,0,0,100.5,0,14.3,0,0,0,2881.9,0,0,0,610.98,0,0,1038.3,371,0,0,0,23,4.5,0,126.5,0,193.5,0,70,0,525,0,83.46,0,67.8,0,0,109.5,124.95,0,46.5,85,0,0,0,2546.35,532.4,0,0,530.3,0,0,0,0,0,23.99,0,1584,127.47,0,0,0,1450,0,0,0,0,245.71,0,0,0,0,0,0,0,0
